interleaving remove - no failed removes;16;1;120000;0;strong;28;0.00493;24339605.649709;0;0;0;0;120000;99.999167;0;24339605.649709;0;0;0
interleaving remove - no failed removes;16;1;120000;0;strong;29;0.003865;31049150.805725;0;0;0;0;120000;99.999167;0;31049150.805725;0;0;0
interleaving remove - no failed removes;16;1;120000;0;strong;30;0.002934;40894582.626482;0;0;0;0;120000;99.999167;0;40894582.626482;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;1;0.048163;2491539.20004;120000;36.6475;0;2491539.20004;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;2;0.047425;2530314.271991;120000;36.908333;0;2530314.271991;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;3;0.0475;2526340.255085;120000;36.701667;0;2526340.255085;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;4;0.047726;2514335.69449;120000;36.808333;0;2514335.69449;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;5;0.04765;2518373.211493;120000;36.7975;0;2518373.211493;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;6;0.047429;2530120.984904;120000;36.819167;0;2530120.984904;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;7;0.047658;2517940.430481;120000;36.6325;0;2517940.430481;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;8;0.048668;2465691.191287;120000;36.756667;0;2465691.191287;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;9;0.048842;2456883.989316;120000;36.616667;0;2456883.989316;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;10;0.048679;2465131.485491;120000;36.855;0;2465131.485491;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;11;0.04888;2454976.096409;120000;36.765;0;2454976.096409;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;12;0.048649;2466624.464092;120000;36.928333;0;2466624.464092;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;13;0.048778;2460110.335949;120000;37.050833;0;2460110.335949;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;14;0.048737;2462177.819672;120000;36.808333;0;2462177.819672;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;1;120000;0;strong;15;0.048885;2454741.923163;120000;36.591667;0;2454741.923163;0;0;0;0;0;0;0
