interleaving insert - no failed inserts;16;1;120000;0;strong;1;0.231011;519454.908779;120000;0.000000;0;519454.908779;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;2;0.217788;550994.618523;120000;0.000000;0;550994.618523;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;3;0.233613;513668.971031;120000;0.000000;0;513668.971031;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;4;0.217294;552247.861873;120000;0.000000;0;552247.861873;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;5;0.229326;523271.576749;120000;0.000000;0;523271.576749;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;6;0.217774;551029.577183;120000;0.000000;0;551029.577183;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;7;0.226852;528978.143430;120000;0.000000;0;528978.143430;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;8;0.222002;540536.518170;120000;0.000000;0;540536.518170;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;9;0.214559;559286.923714;120000;0.000000;0;559286.923714;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;10;0.215072;557952.830891;120000;0.000000;0;557952.830891;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;11;0.216472;554343.483529;120000;0.000000;0;554343.483529;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;12;0.223142;537774.519103;120000;0.000000;0;537774.519103;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;13;0.225545;532043.562787;120000;0.000000;0;532043.562787;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;14;0.230205;521275.340432;120000;0.000000;0;521275.340432;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;15;0.224008;535694.455453;120000;0.000000;0;535694.455453;0;0.000000;0;0.000000;0;0;0.000000;
interleaving insert - no failed inserts;16;1;120000;0;strong;16;0.222386;539602.310669;120000;0.000000;0;539602.310669;0;0.000000;0;0.000000;0;0;0.000000;
